geoid,period,Health Care Center (/100k pop),HIV
21151,2012,3.7620844,4.72
21153,2012,0,30.67
21155,2012,0,19.91
21157,2012,0,12.76
21159,2012,5.6026588,31.39
21161,2012,4.7792758,22.84
21163,2012,0,13.68
21165,2012,0,48.23
21167,2012,0,18.81
21169,2012,0,30.09
21171,2012,0,36.97
21173,2012,0,14.87
21175,2012,0,29.27
21177,2012,5.0652394,12.83
21179,2012,0,9.03
21181,2012,0,57.14
21183,2012,0,16.61
21185,2012,0,6.51
21187,2012,0,37.16
21189,2012,9.2037964,84.71
21191,2012,0,20.54
21193,2012,8.4154044,14.16
21195,2012,0,0
21197,2012,5.6607046,24.03
21199,2012,0,6.29
21201,2012,13.5209226,182.82
21203,2012,4.8498568,23.52
21205,2012,0,17.06
21207,2012,4.7813244,22.86
21209,2012,0,8.15
21211,2012,0,9.17
21213,2012,0,17.11
21215,2012,4.79243,17.23
21217,2012,0,16.2
21219,2012,0,31.62
21221,2012,0,27.69
21223,2012,0,34.14
21225,2012,0,26.94
21227,2012,2.6136534,7.1
21229,2012,0,25.35
21231,2012,0,19.21
21233,2012,7.674448,22.09
21235,2012,0,11.27
21237,2012,0,41.88
21239,2012,0,11.96
22001,2012,3.5946578,6.46
22003,2012,3.957565,15.66
22005,2012,0,14.5
22007,2012,4.167933,17.37
22009,2012,0,9.61
22011,2012,3.3203998,11.03
22013,2012,0,21.31
22015,2012,1.80925476,5
22017,2012,0,27
22019,2012,1.43409526,18.8
22021,2012,0,0
22023,2012,0,0
22025,2012,6.234191,38.87
22027,2012,4.8754392,23.77
22029,2012,4.431878,19.64
22031,2012,5.4470438,14.84
22033,2012,1.89719248,55.9
22035,2012,0,39.86
22037,2012,9.9980002,29.2
22039,2012,0,36.6
22041,2012,0,35.9
22043,2012,0,18.13
22045,2012,3.288002,8.4
22047,2012,3.4695878,53.3
22049,2012,0,0
22051,2012,2.3524638,25.6
22053,2012,0,9.54
22055,2012,1.87706566,16
22057,2012,0,6.2
22059,2012,0,112.9
22061,2012,0,17.5
22063,2012,0,14.1
22065,2012,5.7368088,24.68
22067,2012,6.5987076,10.89
22069,2012,3.1848104,21.6
22071,2012,3.894339,72
22073,2012,2.779181,37.3
22075,2012,0,16.72
22077,2012,5.933125,13.2
22079,2012,3.4766446,21.3
22081,2012,0,33.4
22083,2012,0,19.12
22085,2012,0,16.44
22087,2012,3.0995648,21
22089,2012,4.7726942,16.3
22091,2012,6.0108594,27.1
22093,2012,0,33.5
22095,2012,4.2277536,49.5
22097,2012,2.1865826,25.3
22099,2012,2.7543402,16.3
22101,2012,4.7273268,11.3
22103,2012,1.2924682,11.2
22105,2012,2.5457472,18.7
22107,2012,8.9857016,60.56
22109,2012,2.6738898,9.9
22111,2012,0,0
22113,2012,2.6099122,16.9
22115,2012,2.7249624,11.7
22117,2012,0,20.8
22119,2012,3.1257632,9.77
22121,2012,4.0734972,16.59
22123,2012,0,34.75
22125,2012,0,25.97
22127,2012,5.1639776,0
23001,2012,6.9514814,5.5
23003,2012,9.2013282,0
23005,2012,2.0558522,8.2
23007,2012,6.2591754,0
23009,2012,2.7077014,7.33
23011,2012,3.6236136,7.7
23013,2012,3.1754834,10.08
23015,2012,3.4209282,0
23017,2012,2.6379578,0
23019,2012,8.2245998,1.95
23021,2012,4.8098608,0
23023,2012,3.3714304,0
23025,2012,5.5518084,0
23027,2012,0,0
23029,2012,11.6422978,12.32
23031,2012,2.4556058,4.1
24001,2012,3.2877132,5.4
24003,2012,1.7048496,10
24005,2012,1.3990333,26.8
24009,2012,0,13.4
24011,2012,6.9930496,12.23
24013,2012,0,1.79
24015,2012,1.98325276,3.93
24017,2012,1.62978018,23.3
24019,2012,4.9575014,12.29
24021,2012,0,9.6
24023,2012,3.6604016,10.05
24025,2012,1.26841164,9.1
24027,2012,1.15579904,9.3
24029,2012,0,19.81
24031,2012,1.26194334,23.4
24033,2012,1.50658286,44.2
24035,2012,0,8.23
24037,2012,1.91576684,9
24039,2012,6.7608476,15.24
24041,2012,4.5824094,0
24043,2012,2.3157394,9.6
24045,2012,4.8832078,8.3
24047,2012,2.7848238,7.76
24510,2012,4.538785,79.6
25001,2012,3.854153,4.7
25003,2012,3.5080162,3.08
25005,2012,1.7039305,10.5
25007,2012,0,0
25009,2012,2.7223432,12.4
25011,2012,4.7291766,5.59
25013,2012,2.0718482,20.1
25015,2012,2.2375018,4.9
25017,2012,1.24950588,11
25019,2012,0,0
25021,2012,1.87612938,4.7
25023,2012,1.265216,10
25025,2012,3.9474644,30.7
25027,2012,1.99234044,8.1
26001,2012,12.2656688,0
26003,2012,6.4748998,0
26005,2012,1.88949346,3.57
26007,2012,6.4068784,10.26
26009,2012,5.846304,0
26011,2012,5.0837784,0
26013,2012,6.7872696,0
26015,2012,0,0
26017,2012,2.7351746,2.81
26019,2012,0,0
26021,2012,3.2018756,7.6
26023,2012,0,6.84
26025,2012,2.4334304,5.3
26027,2012,2.7670696,5.74
26029,2012,3.920589,0
26031,2012,0,0
26033,2012,6.411953,0
26035,2012,0,0
26037,2012,0,5.26
26039,2012,0,0
26041,2012,3.2931462,0
26043,2012,0,0
26045,2012,0,3.7
26047,2012,4.9300132,0
26049,2012,2.1863266,9.5
26051,2012,0,0
26053,2012,0,0
26055,2012,0,4.49
26057,2012,0,9.51
26059,2012,0,8.65
26061,2012,0,0
26063,2012,0,9.24
26065,2012,3.3702634,10.3
26067,2012,2.5011532,6.26
26069,2012,3.9717424,15.77
26071,2012,0,0
26073,2012,0,5.66
26075,2012,3.5321248,8.2
26077,2012,2.8028694,12.1
26079,2012,0,0
26081,2012,3.1248424,9.2
26083,2012,0,0
26085,2012,10.2159672,0
26087,2012,2.1299146,3.4
26089,2012,0,18.51
26091,2012,2.0102076,4.04
26093,2012,0,2.19
26095,2012,7.8314032,0
26097,2012,8.4754134,35.92
26099,2012,0.68705278,8.2
26101,2012,4.0265012,0
26103,2012,3.432345,5.89
26105,2012,0,0
26107,2012,0,6.93
26109,2012,7.0984792,0
26111,2012,0,0
26113,2012,5.15865,0
26115,2012,3.6387944,1.99
26117,2012,2.5178256,6.34
26119,2012,14.5278874,0
26121,2012,3.066219,2.35
26123,2012,5.0021368,0
26125,2012,0.99150246,10.7
26127,2012,0,15.2
26129,2012,4.3196444,0
26131,2012,7.897677,0
26133,2012,0,0
26135,2012,0,0
26137,2012,0,0
26139,2012,1.21919716,1.49
26141,2012,9.5603724,0
26143,2012,8.1469946,0
26145,2012,3.7571594,8.4
26147,2012,2.2315814,2.49
26149,2012,0,6.58
26151,2012,0,0
26153,2012,6.9241882,0
26155,2012,3.399316,0
26157,2012,3.8256236,7.32
26159,2012,3.987948,3.98
26161,2012,1.06760312,8.6
26163,2012,2.2157874,24.6
26165,2012,3.5024176,0
27001,2012,7.087254,0
27003,2012,0,3.3
27005,2012,0,0
27007,2012,0,8.82
27009,2012,0,10.29
27011,2012,0,0
27013,2012,2.47896,6.15
27015,2012,0,0
27017,2012,0,0
27019,2012,0,4.27
27021,2012,3.7557776,10.58
27023,2012,0,0
27025,2012,0,7.48
27027,2012,2.5786602,6.65
27029,2012,0,0
27031,2012,12.421402,0
27033,2012,0,25.87
27035,2012,0,4.77
27037,2012,0,2.4
27039,2012,0,0
27041,2012,0,10.98
27043,2012,0,0
27045,2012,0,0
27047,2012,0,0
27049,2012,0,0
27051,2012,0,0
27053,2012,2.0951746,18.1
27055,2012,0,0
27057,2012,0,0
27059,2012,0,0
27061,2012,2.9741296,8.85
27063,2012,0,38.91
27065,2012,0,24.99
27067,2012,0,7.08
27069,2012,0,0
27071,2012,5.5031514,0
27073,2012,0,0
27075,2012,0,27.73
27077,2012,0,0
27079,2012,0,0
27081,2012,0,0
27083,2012,0,15.66
27085,2012,0,11.09
27087,2012,0,0
27089,2012,0,0
27091,2012,0,0
27093,2012,0,0
27095,2012,3.9420826,0
27097,2012,0,0
27099,2012,0,10.16
27101,2012,0,0
27103,2012,0,0
27105,2012,0,0
27107,2012,0,0
27109,2012,0,2.04
27111,2012,0,5.24
27113,2012,0,0
27115,2012,3.7000258,13.69
27117,2012,0,0
27119,2012,0,0
27121,2012,0,0
27123,2012,4.1131658,12
27125,2012,0,0
27127,2012,0,0
27129,2012,0,0
27131,2012,0,6.17
27133,2012,0,0
27135,2012,0,0
27137,2012,2.4475386,8.7
27139,2012,0,2.22
27141,2012,0,3.35
27143,2012,0,0
27145,2012,0,1.98
27147,2012,0,0
27149,2012,0,0
27151,2012,0,0
27153,2012,0,0
27155,2012,0,0
27157,2012,0,18.63
27159,2012,0,0
27161,2012,0,20.79
27163,2012,1.28013802,1.64
27165,2012,0,0
27167,2012,0,0
27169,2012,0,5.81
27171,2012,0,2.36
27173,2012,0,0
28001,2012,4.9904956,40.5
28003,2012,3.2807168,10.76
28005,2012,5.5561986,23.15
28007,2012,0,0
28009,2012,6.7689744,0
28011,2012,4.857575,11.8
28013,2012,5.1912164,0
28015,2012,6.1948904,38.38
28017,2012,4.79243,22.97
28019,2012,0,35.95
28021,2012,6.541049,42.79
28023,2012,4.9153256,24.16
28025,2012,0,0
28027,2012,5.5783066,63.8
28029,2012,3.7167916,29.3
28031,2012,4.5167332,15.3
28033,2012,0,14.1
28035,2012,10.9382458,42.7
28037,2012,10.0516472,0
28039,2012,0,0
28041,2012,13.987626,0
28043,2012,6.0742874,13.84
28045,2012,2.9730124,18.5
28047,2012,4.307427,12.6
28049,2012,5.2295742,62.6
28051,2012,9.2262936,21.28
28053,2012,6.5977502,32.65
28055,2012,0,0
28057,2012,5.8545642,17.14
28059,2012,3.3770248,7.8
28061,2012,4.9202318,24.21
28063,2012,12.5343208,52.37
28065,2012,9.9866934,24.93
28067,2012,4.1811796,9
28069,2012,8.7981176,29.03
28071,2012,0,8.08
28073,2012,3.7207772,6.92
28075,2012,3.1579384,25.7
28077,2012,5.6453496,23.9
28079,2012,5.8599648,12.88
28081,2012,2.1687688,10.2
28083,2012,0,12.92
28085,2012,4.7877588,11.46
28087,2012,0,14.3
28089,2012,5.7006902,17.6
28091,2012,7.7788044,15.13
28093,2012,4.6744794,10.93
28095,2012,3.3140118,8.24
28097,2012,8.6817132,28.26
28099,2012,3.664639,21.3
28101,2012,4.303215,18.52
28103,2012,5.9713464,55
28105,2012,2.880995,8.3
28107,2012,4.8173194,8.7
28109,2012,2.6895962,7.23
28111,2012,12.8639308,24.82
28113,2012,0,7.48
28115,2012,0,0
28117,2012,3.9691604,0
28119,2012,7.162067,51.3
28121,2012,3.3199308,19.2
28123,2012,3.7628834,21.9
28125,2012,0,83.35
28127,2012,3.8226178,14.61
28129,2012,8.568369,24.47
28131,2012,0,16.64
28133,2012,3.7508864,10.55
28135,2012,5.1449766,26.47
28137,2012,0,0
28139,2012,7.3812966,13.62
28141,2012,4.518577,20.42
28143,2012,8.7391252,73.7
28145,2012,0,14.59
28147,2012,8.914606,0
28149,2012,4.0789156,15.2
28151,2012,4.0100374,17.4
28153,2012,0,0
28155,2012,0,0
28157,2012,9.209649,42.41
28159,2012,4.584817,21.02
28161,2012,0,32.26
28163,2012,11.299656,25.7
29001,2012,6.8490738,0
29003,2012,4.7922926,0
29005,2012,0,0
29007,2012,0,15.61
29009,2012,4.7440538,0
29011,2012,0,0
29013,2012,0,0
29015,2012,4.5929098,0
29017,2012,5.683745,0
29019,2012,1.54058242,3.5
29021,2012,5.5868664,8
29023,2012,4.3106552,16.8
29025,2012,11.4550972,0
29027,2012,0,16
29029,2012,3.0204382,0
29031,2012,2.2799518,3.9
29033,2012,0,0
29035,2012,7.992331,0
29037,2012,0,3.99
29039,2012,0,0
29041,2012,7.2314878,0
29043,2012,0,5.01
29045,2012,10.7142,0
29047,2012,1.87491166,10.2
29049,2012,0,0
29051,2012,3.9641414,7.9
29053,2012,0,0
29055,2012,0,0
29057,2012,0,0
29059,2012,0,0
29061,2012,0,0
29063,2012,0,0
29065,2012,0,19.17
29067,2012,5.4262548,22.08
29069,2012,6.1404414,0
29071,2012,2.8086674,3.94
29073,2012,0,26.72
29075,2012,7.6826534,0
29077,2012,1.6884222,11
29079,2012,0,0
29081,2012,6.7697502,0
29083,2012,0,0
29085,2012,0,0
29087,2012,16.0557576,0
29089,2012,0,39.34
29091,2012,3.1377036,9.85
29093,2012,10.7551756,0
29095,2012,2.1735006,21.9
29097,2012,3.2266738,5.3
29099,2012,1.34775972,2.8
29101,2012,0,7.35
29103,2012,0,97.99
29105,2012,0,8.47
29107,2012,3.4773406,0
29109,2012,0,0
29111,2012,0,0
29113,2012,0,0
29115,2012,0,0
29117,2012,5.1576204,0
29119,2012,5.913641,0
29121,2012,0,19.26
29123,2012,0,0
29125,2012,0,0
29127,2012,3.7303436,0
29129,2012,0,0
29131,2012,0,0
29133,2012,0,0
29135,2012,5.0596442,0
29137,2012,0,34.47
29139,2012,0,0
29141,2012,4.4591122,0
29143,2012,9.3028288,0
29145,2012,2.602257,6.77
29147,2012,0,0
29149,2012,6.0310492,0
29151,2012,5.372541,0
29153,2012,6.454636,0
29155,2012,0,16.56
29157,2012,0,0
29159,2012,3.0744136,7.09
29161,2012,0,0
29163,2012,0,0
29165,2012,2.0845324,6.5
29167,2012,0,12.9
29169,2012,2.7405234,7.51
29171,2012,0,0
29173,2012,0,0
29175,2012,0,0
29177,2012,0,0
29179,2012,15.4915456,0
29181,2012,5.3383656,0
29183,2012,1.4730872,5.6
29185,2012,0,0
29186,2012,0,0
29187,2012,2.4633792,9
29189,2012,0.89423138,16.1
29195,2012,0,17.14
29197,2012,0,0
29199,2012,0,0
29201,2012,3.196871,0
29203,2012,6.934586,0
29205,2012,0,0
29207,2012,5.1817122,0
29209,2012,0,0
29211,2012,7.8170338,0
29213,2012,0,7.55
29215,2012,0,15.5
29217,2012,0,19.28
29219,2012,3.494656,0
29221,2012,3.9924216,0
29223,2012,5.4631758,0
29225,2012,4.6912308,0
29227,2012,0,0
29229,2012,4.633778,0
29510,2012,5.3772836,46.2
30001,2012,6.542099,0
30003,2012,5.5340332,0
30005,2012,10.9410562,0
30007,2012,0,0
30009,2012,8.888011,0
30011,2012,0,0
30013,2012,3.831938,0
30015,2012,0,0
30017,2012,5.8006358,0
30019,2012,0,0
30021,2012,0,0
30023,2012,0,0
30025,2012,0,0
30027,2012,5.9144168,0
30029,2012,2.0893156,4.37
30031,2012,3.5995838,3.24
30033,2012,0,0
30035,2012,5.4012642,0
30037,2012,0,0
30039,2012,0,0
30041,2012,8.56287,0
30043,2012,0,0
30045,2012,14.0580388,0
30047,2012,3.7148034,13.8
30049,2012,4.9661284,0
30051,2012,0,0
30053,2012,11.0965652,20.52
30055,2012,0,0
30057,2012,7.1921044,0
30059,2012,0,0
30061,2012,16.9698848,0
30063,2012,3.2883206,5.2
30065,2012,0,0
30067,2012,5.0690612,0
30069,2012,0,0
30071,2012,0,0
30073,2012,8.0549612,0
30075,2012,0,0
30077,2012,0,0
30079,2012,0,0
30081,2012,0,9.85
30083,2012,0,0
30085,2012,0,0
30087,2012,6.5246692,31.93
30089,2012,0,0
30091,2012,0,0
30093,2012,4.822218,0
30095,2012,0,0
30097,2012,0,0
30099,2012,0,0
30101,2012,12.3796892,0
30103,2012,0,0
30105,2012,0,0
30107,2012,0,0
30109,2012,0,0
30111,2012,2.8108488,6.4
31001,2012,0,12.71
31003,2012,0,0
31005,2012,0,0
31007,2012,0,0
31009,2012,0,0
31011,2012,0,0
31013,2012,0,0
31015,2012,0,0
31017,2012,0,0
31019,2012,0,8.43
31021,2012,0,0
31023,2012,0,0
31025,2012,3.9894022,0
31027,2012,0,0
31029,2012,0,0
31031,2012,0,0
31033,2012,0,0
31035,2012,0,0
31037,2012,0,0
31039,2012,0,0
31041,2012,0,37.24
31043,2012,0,19.12
31045,2012,0,0
31047,2012,0,0
31049,2012,0,0
31051,2012,0,0
31053,2012,0,10.98
31055,2012,2.8778672,11.4
31057,2012,0,0
31059,2012,0,0
31061,2012,0,0
31063,2012,0,0
31065,2012,0,0
31067,2012,0,0
31069,2012,0,0
31071,2012,0,0
31073,2012,0,0
31075,2012,0,0
31077,2012,0,0
31079,2012,0,6.63
31081,2012,0,0
31083,2012,0,0
31085,2012,0,0
31087,2012,0,0
31089,2012,0,0
31091,2012,0,0
31093,2012,0,0
31095,2012,0,53.18
31097,2012,0,0
31099,2012,0,0
31101,2012,0,0
31103,2012,0,0
31105,2012,0,0
31107,2012,0,0
31109,2012,1.65123832,4.5
31111,2012,0,11.08
31113,2012,0,0
31115,2012,0,0
31117,2012,0,0
31119,2012,4.7787986,0
31121,2012,0,51.41
31123,2012,0,0
31125,2012,0,0
31127,2012,0,0
31129,2012,0,0
31131,2012,0,0
31133,2012,0,0
31135,2012,0,0
31137,2012,0,0
31139,2012,0,0
31141,2012,3.4985036,0
31143,2012,0,0
31145,2012,0,0
31147,2012,0,0
31149,2012,0,0
31151,2012,0,0
31153,2012,0,3.8
31155,2012,0,19.21
31157,2012,3.2895806,10.82
31159,2012,0,0
31161,2012,0,0
31163,2012,0,0
31165,2012,0,0
31167,2012,0,0
31169,2012,0,0
31171,2012,0,0
31173,2012,0,0
31175,2012,0,0
31177,2012,0,0
31179,2012,0,0
31181,2012,0,0
31183,2012,0,0
31185,2012,0,21.82
32001,2012,4.0509576,16.41
32003,2012,1.26467108,20
32005,2012,2.917424,6.38
32007,2012,3.9522294,0
32009,2012,0,0
32011,2012,14.1386014,0
32013,2012,0,17.6
32015,2012,8.205409,0
32017,2012,0,0
32019,2012,0,0
32021,2012,9.2717876,0
32023,2012,4.315168,6.98
32027,2012,0,0
32029,2012,10.0822534,0
32031,2012,1.92917764,7
32033,2012,0,0
32510,2012,6.6155328,0
33001,2012,2.5749816,6.63
33003,2012,0,6.31
33005,2012,0,5.2
33007,2012,7.8938622,0
33009,2012,5.1876354,3.36
33011,2012,2.4405918,7.3
33013,2012,1.65091478,4.7
33015,2012,2.5914216,2
33017,2012,2.5387848,3.22
33019,2012,3.0473504,9.29
34001,2012,3.1884506,23.8
34003,2012,1.14277136,8
34005,2012,1.33135844,11.6
34007,2012,2.4962512,16.2
34009,2012,2.038017,11.9
34011,2012,5.9574604,19.3
34013,2012,2.3633812,52.8
34015,2012,1.66209638,5.4
34017,2012,2.4763136,35.7
34019,2012,0,9.2
34021,2012,1.80504488,16.1
34023,2012,1.20747984,11.1
34025,2012,1.78261328,11.9
34027,2012,1.5523026,7.2
34029,2012,1.43780744,6.2
34031,2012,1.78371572,20
34033,2012,2.4660556,6.08
34035,2012,1.1048088,10.3
34037,2012,0,4
34039,2012,1.48525404,16
34041,2012,1.92760002,2.79
35001,2012,2.0390276,7.9
35003,2012,14.7884664,0
35005,2012,4.271009,6.08
35006,2012,5.4099516,14.63
35007,2012,5.500029,0
35009,2012,2.8301824,8.01
35011,2012,14.4075164,0
35013,2012,4.7311058,10.4
35015,2012,5.4223146,7.35
35017,2012,10.4349404,0
35019,2012,9.322009,0
35021,2012,23.785938,0
35023,2012,15.8212796,0
35025,2012,2.4555502,0
35027,2012,4.437984,14.77
35028,2012,0,0
35029,2012,7.9934482,0
35031,2012,4.6811328,8.9
35033,2012,13.039627,0
35035,2012,4.2626906,4.54
35037,2012,6.7539052,0
35039,2012,10.4466458,0
35041,2012,6.2593288,19.59
35043,2012,4.8580766,2.95
35045,2012,1.76412534,8.7
35047,2012,5.262156,13.85
35049,2012,4.0492272,14.4
35051,2012,8.200924,0
35053,2012,8.256525,22.72
35055,2012,6.0505208,9.15
35057,2012,7.066432,0
35059,2012,0,90.27
35061,2012,3.2310432,5.22
36001,2012,1.14434338,15.9
36003,2012,4.0673852,6.2
36005,2012,3.2850918,49.7
36007,2012,0,7
36009,2012,3.1730446,5.03
36011,2012,3.1711696,5.03
36013,2012,0,3
36015,2012,0,12
36017,2012,0,6.01
36019,2012,0,4.9
36021,2012,0,6.4
36023,2012,5.6868462,6.06
36025,2012,0,8.46
36027,2012,3.068778,7.5
36029,2012,1.4751525,12.1
36031,2012,7.164732,10.27
36033,2012,3.930077,7.72
36035,2012,0,7.28
36037,2012,0,0
36039,2012,0,8.22
36041,2012,9.1497012,0
36043,2012,0,6.2
36045,2012,0,3.33
36047,2012,1.6280098,37.6
36049,2012,0,14.69
36051,2012,0,6.17
36053,2012,3.3245258,5.53
36055,2012,1.63537932,11.7
36057,2012,0,6.01
36059,2012,1.0889715,11.1
36061,2012,2.3837374,52.3
36063,2012,1.36359548,3.3
36065,2012,1.30868304,6.6
36067,2012,2.927119,11.4
36069,2012,0,7.6
36071,2012,3.1004048,6.6
36073,2012,4.32156,9.34
36075,2012,1.81294536,3.29
36077,2012,0,4.86
36079,2012,0,4.02
36081,2012,1.45325816,25.6
36083,2012,1.58195472,6.6
36085,2012,1.30364692,17.7
36087,2012,2.7482614,8.7
36089,2012,1.88786804,6.3
36091,2012,1.34191024,1.35
36093,2012,1.60579646,6.1
36095,2012,0,12.46
36097,2012,0,16.2
36099,2012,0,11.33
36101,2012,0,3.03
36103,2012,0.73047376,6.7
36105,2012,2.2822814,5.21
36107,2012,0,7.92
36109,2012,1.97493898,12
36111,2012,3.9245768,1.65
36113,2012,6.9876056,4.58
36115,2012,2.521084,6.36
36117,2012,0,3.23
36119,2012,2.1390124,13.3
36121,2012,0,9.55
36123,2012,3.9727606,0
37001,2012,3.2241294,10.9
37003,2012,0,0
37005,2012,0,0
37007,2012,5.5099344,11.38
37009,2012,0,14.76
37011,2012,4.76258,0
37013,2012,2.9016912,6.31
37015,2012,7.6225286,14.53
37017,2012,3.3847296,11.46
37019,2012,2.6695514,12.3
37021,2012,1.80889952,12
37023,2012,0,4.42
37025,2012,2.082328,10.1
37027,2012,3.1248092,8.6
37029,2012,0,0
37031,2012,0,5.91
37033,2012,5.8700518,17.23
37035,2012,0,12.4
37037,2012,2.4622776,4.55
37039,2012,3.8495722,0
37041,2012,7.3591108,27.08
37043,2012,0,0
37045,2012,0,9.8
37047,2012,2.6343624,14.5
37049,2012,0,16
37051,2012,1.92435538,22.9
37053,2012,0,0
37055,2012,0,8.68
37057,2012,2.2136304,7.3
37059,2012,0,9.65
37061,2012,7.7438374,12.3
37063,2012,3.3827862,27.6
37065,2012,3.781198,28.1
37067,2012,0,17.6
37069,2012,2.5508254,6.51
37071,2012,2.7731742,15
37073,2012,8.2099008,0
37075,2012,0,0
37077,2012,0,47.3
37079,2012,9.660821,18.67
37081,2012,1.99824428,23
37083,2012,6.6662964,26.5
37085,2012,4.4328756,10.3
37087,2012,0,0
37089,2012,3.8442704,3.69
37091,2012,7.0074144,28.5
37093,2012,0,20.4
37095,2012,0,0
37097,2012,2.2173822,5.2
37099,2012,3.1447162,7.42
37101,2012,2.1384688,7.8
37103,2012,6.239346,38.93
37105,2012,2.5881432,6.7
37107,2012,2.5987838,5.07
37109,2012,2.2457314,7.5
37111,2012,0,8.89
37113,2012,0,0
37115,2012,8.782834,0
37117,2012,0,12.52
37119,2012,0.90860718,30.4
37121,2012,5.1017752,0
37123,2012,3.802254,14.46
37125,2012,0,9.2
37127,2012,2.8911516,23.8
37129,2012,2.394829,12.3
37131,2012,6.1101822,27.3
37133,2012,1.47738134,11.1
37135,2012,2.408232,11
37137,2012,5.5312814,30.6
37139,2012,0,9.85
37141,2012,0,7.38
37143,2012,0,0
37145,2012,3.1916158,10.19
37147,2012,2.6371092,22.8
37149,2012,0,14.8
37151,2012,2.3696782,4.2
37153,2012,0,6.43
37155,2012,3.4363448,21
37157,2012,2.0770326,4.31
37159,2012,0,13.9
37161,2012,2.4375206,4.46
37163,2012,5.5923986,4.69
37165,2012,3.32899,30.1
37167,2012,0,4.95
37169,2012,0,6.41
37171,2012,0,5.44
37173,2012,10.6370192,28.29
37175,2012,3.4895458,12.18
37177,2012,0,0
37179,2012,1.38502026,5.4
37181,2012,2.9770608,26.9
37183,2012,1.71484982,17.4
37185,2012,6.235403,19.44
37187,2012,0,31.41
37189,2012,2.7769474,7.71
37191,2012,3.5885482,19.5
37193,2012,0,10.3
37195,2012,2.210424,22.3
37197,2012,0,7.88
37199,2012,0,0
38001,2012,0,0
38003,2012,0,0
38005,2012,0,0
38007,2012,0,0
38009,2012,0,0
38011,2012,0,0
38013,2012,0,0
38015,2012,2.1594948,4.66
38017,2012,2.2634154,2.56
38019,2012,0,0
38021,2012,0,0
38023,2012,0,0
38025,2012,10.0415068,0
38027,2012,0,0
38029,2012,0,0
38031,2012,0,0
38033,2012,0,0
38035,2012,3.443366,5.93
38037,2012,0,0
38039,2012,0,0
38041,2012,0,0
38043,2012,0,0
38045,2012,0,0
38047,2012,0,0
38049,2012,8.3124342,0
38051,2012,0,0
38053,2012,0,50.08
38055,2012,6.555087,0
38057,2012,6.8655996,0
38059,2012,0,0
38061,2012,0,0
38063,2012,0,129.87
38065,2012,14.7522154,0
38067,2012,0,0
38069,2012,0,0
38071,2012,0,0
38073,2012,0,73.48
38075,2012,0,0
38077,2012,0,0
38079,2012,7.4582228,0
38081,2012,0,0
38083,2012,17.7751446,0
38085,2012,0,0
38087,2012,0,0
38089,2012,0,14.94
38091,2012,0,0
38093,2012,0,0
38095,2012,0,0
38097,2012,0,0
38099,2012,0,0
38101,2012,0,0
38103,2012,0,0
38105,2012,0,0
39001,2012,5.3121272,0
39003,2012,1.95049096,9.1
39005,2012,0,5.66
39007,2012,2.8229418,3.98
39009,2012,3.5271668,4.67
39011,2012,0,0
39013,2012,2.3960946,5.74
39015,2012,6.0042872,9.01
39017,2012,1.46926022,3.3
39019,2012,0,13.99
39021,2012,0,10.11
39023,2012,2.957359,2.92
39025,2012,3.1695364,4.9
39027,2012,3.0902638,9.55
39029,2012,2.7406648,5.5
39031,2012,0,8.16
39033,2012,0,9.34
39035,2012,2.3184094,20
39037,2012,4.7805958,7.62
39039,2012,0,10.34
39041,2012,0,9.7
39043,2012,3.2359664,5.24
39045,2012,3.6826232,4.1
39047,2012,3.7216146,13.85
39049,2012,1.91842496,26.4
39051,2012,0,9.41
39053,2012,0,9.77
39055,2012,0,3.2
39057,2012,0,5.7
39059,2012,0,7.53
39061,2012,4.237247,21.7
39063,2012,0,0
39065,2012,3.5563214,12.65
39067,2012,5.0452958,0
39069,2012,3.776611,10.7
39071,2012,4.3134112,6.98
39073,2012,3.6965482,13.66
39075,2012,0,0
39077,2012,2.5976216,0
39079,2012,4.927095,12.14
39081,2012,0,8.5
39083,2012,0,6.59
39085,2012,0,1.74
39087,2012,6.7143154,6.44
39089,2012,0,6.5
39091,2012,0,0
39093,2012,1.6289854,8.3
39095,2012,2.7029558,11.6
39097,2012,0,6.97
39099,2012,1.30425382,10.9
39101,2012,3.4752926,8.9
39103,2012,0,4.8
39105,2012,5.8230886,0
39107,2012,0,9.79
39109,2012,0,2.91
39111,2012,5.2434054,0
39113,2012,2.4472156,14.1
39115,2012,5.1793662,26.83
39117,2012,0,11.45
39119,2012,2.1572826,3.49
39121,2012,0,0
39123,2012,0,9.68
39125,2012,0,0
39127,2012,3.3326392,0
39129,2012,0,23.2
39131,2012,7.495317,14.04
39133,2012,1.57401776,2.48
39135,2012,0,9.55
39137,2012,0,0
39139,2012,3.1276354,3.26
39141,2012,2.2728886,3.87
39143,2012,5.7491208,6.61
39145,2012,3.1928154,9.1
39147,2012,2.672183,0
39149,2012,0,0
39151,2012,1.4608506,4.4
39153,2012,0.86001742,9
39155,2012,3.1053056,1.93
39157,2012,0,4.33
39159,2012,0,5.69
39161,2012,3.7304084,0
39163,2012,5.4967046,0
39165,2012,0,1.84
39167,2012,0,6.51
39169,2012,0,3.48
39171,2012,0,0
39173,2012,1.76638746,3.12
39175,2012,0,0
40001,2012,7.3379468,17.95
40003,2012,8.402175,0
40005,2012,0,0
40007,2012,0,0
40009,2012,0,17.33
40011,2012,0,30.66
40013,2012,0,9.22
