geoid,year,n_asian_under_15,n_black_under_15,n_hispanic_under_15,n_native_under_15,n_white_under_15,n_persons_under_18,n_asian_over_60,n_black_over_60,n_hispanic_over_60,n_native_over_60,n_persons_over_60,n_white_over_60,n_asian_over_65,n_black_over_65,n_hispanic_over_65,n_native_over_65,n_white_over_65,n_persons_over_75,n_persons_over_15,n_civilians_over_16,n_civilians_over_18,n_persons_over_25,n_age_5_older,n_asian_age_distribution,n_black_age_distribution,n_hispanic_age_distribution,n_native_age_distribution,n_white_age_distribution,n_asian_persons,n_black_persons,n_chinese_persons,n_labor_force,n_civilians_16_64,n_edu_college_greater,n_cuban_pop,n_poverty_determined_asian,n_poverty_determined_black,n_total_pop_sample,n_female_over_16,n_poverty_determined_families,n_poverty_determined_hispanic,n_disabled,n_housing_units_multiunit_structures_denom,n_poverty_determined_native,n_poverty_determined_persons,n_poverty_determined_white,n_employed_over_16,n_total_families,n_foreign_born_pop,n_female_headed_families,n_filipino_persons,n_female_labor_force,n_german_pop,n_german_born_pop,n_household_recent_move,n_structures_30_old,n_hawaiian_persons,n_total_households,n_asian_households,n_black_households,n_hispanic_households,n_white_households,median_household_income,median_income_asianhh,median_income_blackhh,median_income_hispanichh,median_income_whitehh,n_hispanic_persons,n_edu_hs_less,n_total_housing_units,per_capita_income,n_asian_indian_persons,n_irish_pop,n_irish_born_pop,n_italian_pop,n_italian_born_pop,n_japanese_persons,n_korean_persons,n_limited_english,n_employed_manufacturing,n_married,n_mexican_pop,median_home_value,median_contract_rent,n_housing_units_multiunit_structures,n_recent_immigrant_pop,n_poverty_over_65,n_poverty_asian,n_naturalized_pop,n_poverty_black,n_poverty_families_children,n_nonhisp_black_persons,n_poverty_hispanic,n_nonhisp_white_persons,n_poverty_native,n_poverty_persons,n_native_persons,n_poverty_white,n_occupied_housing_units,n_other_language,n_owner_occupied_housing_units,p_recent_immigrant_pop,p_household_recent_move,p_asian_under_15,p_black_under_15,p_hispanic_under_15,p_native_under_15,p_white_under_15,p_persons_under_18,p_structures_30_old,p_persons_over_60,p_asian_over_65,p_black_over_65,p_hispanic_over_65,p_native_over_65,p_poverty_rate_over_65,p_white_over_65,p_persons_over_75,p_poverty_rate_asian,p_asian_persons,p_poverty_rate_black,p_chinese_persons,p_edu_college_greater,p_cuban_pop,p_foreign_born_pop,p_female_headed_families,p_filipino_persons,p_female_labor_force,p_poverty_rate_children,p_german_pop,p_german_born_pop,p_hawaiian_persons,p_hispanic_persons,p_poverty_rate_hispanic,p_edu_hs_less,p_asian_indian_persons,p_irish_pop,p_irish_born_pop,p_italian_pop,p_italian_born_pop,p_japanese_persons,p_korean_persons,p_limited_english,p_employed_manufacturing,p_married,p_mexican_pop,p_housing_units_multiunit_structures,p_poverty_rate_native,p_naturalized_pop,p_nonhisp_black_persons,p_nonhisp_white_persons,p_native_persons,p_other_language,n_total_pop,p_owner_occupied_units,p_poverty_rate,p_puerto_rican_pop,p_employed_professional,n_puerto_rican_pop,n_employed_professional,p_russian_pop,p_russian_born_pop,p_scandanavian_pop,p_scandanavian_born_pop,p_employed_self_employed,p_unemployment_rate,p_vacant_housing_units,p_veterans,p_vietnamese_persons,p_widowed_divorced,p_poverty_rate_white,n_renter_occupied_housing_units,n_russian_pop,n_russian_born_pop,n_scandaniavian_pop,n_scandaniavian_born_pop,n_employed_self_employed,n_unemployed_persons,n_vacant_housing_units,n_veterans,n_vietnamese_persons,n_widowed_divorced,n_white_persons,n_total_housing_units_sample,p_white_over_60,p_black_over_60,p_hispanic_over_60,p_native_over_60,p_asian_over_60,p_disabled
6073002902,2000,36.98245207,106.9311311,220.8846832,11.99223554,362.8460965,894.554208,36.97776111,5.998325276,60.96802499,0.999398931,749.6295148,632.6923478,,,,,,381.802533,4409.573558,,4237.657263,3440.156769,4907.324323,317.8136873,428.7237918,989.42814,52.96607352,3201.361428,373.7834809,,89.95211279,2863.431548,3699.921584,1156.312392,6.997724148,263.8508449,454.7020823,,2293.737592,1150.412659,995.4213389,560.6785174,2382.678021,80.94731417,5188.179108,3123.40787,2731.495264,1113.435036,711.57205,165.9054651,89.95018122,1411.236085,415.8025274,34.97661598,1690.032391,1818.00346,5.997083553,2314.72114,86.95240137,204.8665695,341.7943009,1557.184864,52348.43817,83413.05381,49293.48485,45822.83918,54609.96218,989.42814,972.5132851,2382.678021,29290.07898,4.99796062,436.7596761,0,179.8956715,0.001103754,60.96402388,13.99172313,113.9386515,188.8943994,,805.529634,272603.0691,916.0583346,890.4544885,176.9147163,54.96749459,24.9950445,313.8104389,52.97214417,34.98875728,480.6926825,192.8826092,3201.361428,25.98078537,682.612927,109.9315399,406.7586835,2304.726087,1106.33917,1116.438236,3.39166686,73.01235392,0.70899787,2.049997769,4.234623753,0.229905509,6.956193959,17.14967486,76.30084485,14.37129503,,,,,1.059475655,,7.319611536,0.481769114,7.165876709,1.021016103,1.724489666,33.61220054,0.134154747,13.64168788,14.90032734,1.724452635,,3.041409272,7.971432123,0.670543592,0.11497127,18.96852169,3.717732275,28.26944673,0.095816887,8.373205747,0,3.448815339,2.12E-05,1.168753305,0.268238079,2.184340322,6.915421084,,15.44296722,37.37200245,0.50076886,6.016121712,9.215454063,61.37393027,2.107519197,21.20984606,5216.158414,96.72838993,13.15708099,0.574766408,39.62661917,29.98072633,1082.399226,0.843189657,0,4.885650538,3.17E-05,6.037758892,4.607632094,3.271619053,10.65379194,1.456047901,20.17260963,7.840104881,1188.287729,43.98210826,0,254.8432716,0.001655631,164.9210982,131.936391,77.95214811,555.7186645,75.94976508,889.5260602,,2382.678021,12.12946957,0.114995075,1.168830011,0.019159674,0.708907939,10.74887825
6073002903,2000,81,93,352,4,278,936,38,8,78,0,656,526,,,,,,327,2920,,2754,2451,3466,326,281,1021,21,1929,375,,144,1897,2276,511,3,354,234,,1492,927,984,351,1404,36,3682,1931,1766,910,577,118,78,916,251,12,830,1294,6,1391,96,97,256,938,56657.27639,79013.26431,80103.52195,45242.49348,55715.01186,1021,1104,1404,24089.1376,5,159,3,117,0,40,6,213,142,,839,218941.9929,909.1542112,229,262,22,47,251,15,56,327,163,1929,14,365,28,131,1384,1100,957,7.06009162,59.66930266,2.182700081,2.506063056,9.485313932,0.107787658,7.491242253,25.22231205,92.16524217,17.67717596,,,,,0.597501358,,8.811641067,1.276480174,10.10509297,0.40738729,3.880355699,20.84863321,0.080840744,15.54836971,12.96703297,2.101859337,,6.040992449,6.763675559,0.323362975,0.161681487,27.51279978,4.426941879,45.04283966,0.134734573,4.284559418,0.080840744,3.152789006,0,1.077876583,0.161681487,5.739692805,8.040770102,,22.60846133,16.31054131,0.380228137,6.763675559,8.811641067,51.98059822,0.754513608,29.64160604,3711,98.57549858,9.913090712,0.619779035,35.10758777,23,620,0.188628402,0,3.82646187,0.080840744,9.173272933,6.905640485,1.424501425,13.15009431,2.667744543,23.39041096,3.557848995,427,7,0,142,3,162,131,20,488,99,683,,1404,14.17407707,0.215575317,2.101859337,0,1.023982754,9.458367017
6073002904,2000,39,22,88,4,312,533,27,9,31,2,769,692,,,,,,500,6222,,6117,2505,6445,593,282,913,35,4614,699,,181,3934,5451,1032,14,487,208,,3179,695,617,597,2164,0,4721,3169,2967,738,860,63,180,1959,562,0,1628,1414,7,2078,182,125,240,1398,37181.51008,32026.35146,25148.66785,42767.49703,38191.37485,913,668,2164,19703.39976,28,488,0,314,24,131,58,209,90,,657,266813.9976,1020.901542,1099,409,33,216,281,76,28,344,156,4614,0,1605,54,1083,2086,1297,721,6.100835322,78.34456208,0.581742243,0.328162291,1.312649165,0.059665871,4.653937947,7.950477327,65.34195933,11.47076372,,,,,0.699004448,,7.45823389,4.575301843,10.42661098,1.609828426,2.699880668,41.19760479,0.208830549,12.82816229,8.536585366,2.6849642,,4.028776978,8.383054893,0,0.104415274,13.61873508,3.304384664,26.66666667,0.417661098,7.279236277,0,4.683770883,0.357995227,1.954057279,0.865155131,3.117541766,3.033367037,,9.800119332,50.78558226,0,4.191527446,5.131264916,68.82458234,0.80548926,19.34665871,6704,96.39556377,33.99703453,0.343078759,32.89518032,23,976,1.596062053,0.089498807,2.341885442,0.208830549,6.134142231,24.58057956,3.604436229,6.458830549,0.969570406,7.280617165,22.94005507,1365,107,6,157,14,182,967,78,433,65,453,,2164,10.3221957,0.13424821,0.462410501,0.029832936,0.40274463,8.905131265
6073002905,2000,48.87301777,56.68642965,166.2482341,3.911582042,243.7443267,611.4195131,14.67368491,0.991400542,36.19789017,1.953540182,462.8341807,404.1222036,,,,,,245.5365562,3171.962233,,3082.872344,2172.382411,3461.621913,297.0889148,228.6985079,677.5105473,31.27314907,2322.900214,348.8986194,,78.21288289,2271.15089,2734.551644,694.1512568,3.921335675,316.6018023,258.9532371,,1542.132909,734.7041163,661.8754781,497.4914545,1677.886416,64.48108454,3670.908705,2239.845789,2062.017834,718.0784124,486.7788889,99.74534218,86.98993085,1050.16901,330.6194571,39.06930261,1282.564473,901.1512203,1.961042978,1617.310902,133.8568971,88.95023058,215.0627301,1105.154725,47054.39559,37476.89133,28835.45355,49766.65783,49667.77179,677.5105473,709.1498233,1677.886416,26414.23344,17.58411284,327.5417331,0,185.6711033,0.006002236,29.34136758,20.51554764,226.6481823,118.3291102,,525.9817299,242690.2048,1062.200278,725.0995253,200.4085572,29.33611563,96.73662859,239.4478524,85.9842753,62.56880651,270.7232428,148.5493342,2322.900214,0,759.2988629,55.7242865,370.3770509,1614.367448,752.6794153,578.4839729,5.401899588,79.30228328,1.31734462,1.527950728,4.481127352,0.105434487,6.569990805,16.48046801,53.70752226,12.47543421,,,,,0.799151327,,6.61829934,2.635222948,9.404365436,2.342315819,2.10818413,31.95345595,0.105697391,13.12085031,13.89059195,2.344764506,,8.516191093,8.911660929,1.053091009,0.052858807,18.26191455,4.046663814,32.64387613,0.473969841,8.828702615,0,5.004659833,0.000161787,0.790880009,0.552985012,6.109173878,5.738510514,,14.17754077,43.21505427,0,6.454181764,7.297192266,62.61246468,1.502016703,20.28804897,3709.964503,96.21434637,20.68422083,0.474151851,32.5357322,17.59086535,670.8926003,0.581143504,0,3.583923318,0.00024268,6.356444369,9.208242681,3.785652043,8.46712422,2.264232583,17.08476088,10.08951953,1035.883475,21.56021772,0,132.9622829,0.009003354,131.0710165,209.1330856,63.51894138,314.127303,84.00222509,541.9221628,,1677.886416,10.89288599,0.026722642,0.975693707,0.052656573,0.395520898,13.40960147
6073003001,2000,33,544,430,1,36,1206,26,482,86,2,658,46,,,,,,157,2957,,2757,2337,3711,164,2192,1229,7,251,187,,11,1537,2461,298,7,129,2246,,1568,954,1228,789,1228,32,3925,240,1377,936,657,186,80,735,31,0,489,792,2,1176,34,798,250,71,56971.82444,64381.17834,59064.6726,55643.27284,54149.16963,1229,1282,1228,22085.96323,7,33,0,12,0,21,1,273,94,,1052,201421.1151,895.3582444,64,200,38,40,285,290,89,2275,289,251,0,636,13,17,1183,1147,887,5.041593143,41.58163265,0.831862869,13.71313335,10.83942526,0.025207966,0.907486766,30.40080665,64.49511401,16.58684144,,,,,0.968152866,,3.957650618,1.01910828,4.713889589,7.388535032,0.277287623,12.75139067,0.17645576,16.56163348,19.87179487,2.016637257,,9.329140461,0.781446937,0,0.050415931,30.98058987,7.363057325,54.85665383,0.17645576,0.831862869,0,0.302495589,0,0.52936728,0.025207966,6.881774641,6.826434277,,26.51877993,5.211726384,0,7.184270229,57.34812201,6.327199395,0.327703554,28.91353668,3967,96.33550489,16.20382166,0.403327451,29.55700799,16,407,0,0,0.327703554,0,10.23965142,10.40988939,3.664495114,10.20922612,0.428535417,21.06865066,0.433121019,296,0,0,13,0,141,160,45,405,17,623,,1228,1.159566423,12.15023948,2.167885052,0.050415931,0.655407109,19.88908495
6073003003,2000,47,313,545,7,262,1404,34,201,143,3,659,263,,,,,,192,3581,,3376,3067,4474,245,1162,1665,27,1532,302,,28,2339,3054,552,9,237,1240,,1810,1143,1632,492,1538,72,4717,1461,2245,1138,752,160,96,1165,288,14,986,1052,5,1504,73,394,348,659,61983.89917,46865.7107,74153.32147,67255.33808,60262.16251,1665,1310,1538,23603.51957,7,91,0,63,0,56,3,233,115,,1441,215630.9609,922.9501779,44,114,0,20,371,81,40,1258,129,1532,0,358,53,123,1500,1507,1103,2.357807653,65.55851064,0.972078594,6.473629783,11.27197518,0.144777663,5.418821096,29.03826267,68.40052016,13.62978283,,,,,0,,3.971044467,0.423998304,6.246122027,1.717193131,0.579110651,17.99804369,0.186142709,15.5532575,14.05975395,1.985522234,,3.499562555,5.956566701,0.289555326,0.103412616,34.43640124,2.734789061,42.71274861,0.144777663,1.882109617,0,1.302998966,0,1.158221303,0.06204757,4.819027921,5.122494432,,29.80351603,2.860858257,0,7.673216132,26.01861427,31.68562565,1.096173733,31.16856256,4835,97.52925878,7.589569642,0.641158221,31.31403118,31,703,0.475698035,0,2.605997932,0,9.354120267,4.018811458,2.470741222,12.09927611,0.765253361,18.68193242,2.60758957,397,23,0,126,0,210,94,38,585,37,669,,1538,5.439503619,4.157187177,2.957600827,0.06204757,0.703205791,10.17580145
6073003004,2000,51,257,1206,1,85,1840,31,87,162,2,367,82,,,,,,113,3311,,2972,2521,4394,211,876,3120,15,478,247,,5,1870,2942,223,5,177,969,,1660,1020,3152,701,1278,52,4761,453,1685,1006,1648,217,111,820,51,0,888,970,4,1223,40,332,656,172,45307.33452,38940.22883,50385.62989,43517.99763,45181.79122,3120,1578,1278,13778.03203,4,27,0,14,0,31,3,824,179,,2820,170656.1091,671.8635824,233,578,13,0,383,157,208,926,832,478,0,1078,32,89,1225,2842,532,12.00914191,72.60834015,1.059630168,5.339704966,25.05713692,0.020777062,1.76605028,38.22979431,75.89984351,7.625181799,,,,,0.27305188,,2.34780802,0,5.131934344,3.297626549,0.103885311,8.845696152,0.103885311,34.24059838,21.57057654,2.306253896,,20.39215686,1.059630168,0,0.083108248,64.82443383,17.47532031,62.59420865,0.083108248,0.560980677,0,0.29087887,0,0.644088926,0.062331186,17.12029919,10.6231454,,58.59131519,18.23161189,0,7.957614793,19.23955953,9.931435695,0.664865988,59.04841055,4813,95.85289515,22.64230204,0.457095367,14.83679525,22,250,0,0,0.103885311,0,5.163204748,9.893048128,4.147104851,5.277373779,0.103885311,16.85291453,1.869355177,693,0,0,5,0,87,185,53,254,5,558,,1278,1.703719094,1.807604405,3.365884064,0.041554124,0.644088926,14.56472055
6073003101,2000,45,525,356,0,20,1141,39,596,74,1,753,33,,,,,,282,2801,,2533,2226,3494,182,2237,1034,6,150,203,,16,1424,2123,152,7,138,2238,,1545,839,1055,580,1076,22,3688,189,1295,838,582,199,70,753,16,0,426,995,0,1065,33,751,201,62,53427.64057,75877.81732,53307.61566,50872.62752,58632.85884,1034,1242,1076,17821.62989,2,13,0,19,0,17,0,170,136,,954,180727.1649,965.717675,11,140,51,14,321,237,64,2301,102,150,0,425,12,33,1064,1120,872,3.765465304,40,1.210328133,14.12049489,9.575040344,0,0.537923615,30.68854223,92.47211896,20.2528241,,,,,1.382863341,,7.584722969,0.379609544,5.459924691,6.426247289,0.430338892,6.828391734,0.188273265,15.65357719,23.74701671,1.882732652,,7.628128725,0.430338892,0,0,27.81065089,2.765726681,55.79514825,0.053792361,0.34965035,0,0.511027434,0,0.457235073,0,4.572350726,10.5019305,,25.65895643,1.022304833,0,8.633674018,61.88811189,4.034427111,0.322754169,30.12372243,3718,98.88475836,11.52386117,0.591715976,23.55212355,22,305,0,0,0,0,9.420849421,9.058988764,1.115241636,9.978483055,0.026896181,26.63334523,0.894793926,192,0,0,0,0,122,129,12,371,1,746,,1076,0.887573964,16.03012372,1.990317375,0.026896181,1.048951049,15.59978483
6073003103,2000,203,829,601,15,78,2078,83,481,119,3,797,91,,,,,,139,4351,,4019,3548,5660,775,2855,1727,29,505,852,,11,2367,3750,353,5,790,2634,,2236,1394,1688,935,1637,62,6061,503,2212,1381,1392,222,568,1115,156,0,779,1039,0,1599,148,823,351,181,61065.08778,58140.14573,67309.14235,56866.97509,60740.88256,1727,1892,1637,18776.31079,15,49,0,29,0,27,10,366,228,,1473,195764.7687,1045.734282,44,366,68,32,581,437,120,2999,348,505,18,937,52,33,1609,2151,1326,5.942523137,48.71794872,3.295989609,13.45997727,9.75807761,0.24354603,1.266439357,33.73924338,63.46976176,12.9404124,,,,,1.121927075,,2.25685988,0.527965682,13.83341452,7.210031348,0.178600422,9.949267193,0.08118201,22.6010716,16.07530775,9.222276344,,8.608321377,2.532878714,0,0,28.04026628,5.741626794,53.32581736,0.24354603,0.795583699,0,0.470855658,0,0.438382854,0.16236402,5.942523137,10.3074141,,23.91622017,2.687843616,0.296980696,9.43334957,48.69296964,8.199383017,0.844292905,34.92450073,6159,98.28955406,15.45949513,0.746874493,20.38878843,46,451,0.227309628,0,0.227309628,0,8.408679928,6.548373469,1.710445938,10.27764247,0.178600422,18.86922547,0.54446461,283,14,0,14,0,186,155,28,633,11,821,,1637,1.477512583,7.809709368,1.93213184,0.048709206,1.347621367,15.18103588
6073003105,2000,113,229,742,2,133,1469,73,60,165,2,478,171,,,,,,144,2948,,2666,2258,3818,480,713,2078,16,732,523,,15,1527,2493,217,6,582,652,,1410,931,2062,511,1063,7,4158,706,1384,913,1054,137,420,551,131,0,480,935,3,1059,92,204,451,272,63468.3452,75250.72793,63691.83986,47372.59075,67945.13642,2078,1407,1063,17024.22301,0,22,0,17,0,18,2,319,155,,1835,175484.6975,1128.510083,12,179,39,39,451,34,47,793,286,732,0,384,33,5,1048,1873,885,4.295656347,45.32577904,2.711783057,5.495560355,17.80657547,0.04799616,3.19174466,35.25317975,87.95860771,11.47108231,,,,,0.937950938,,3.455723542,0.937950938,12.55099592,0.817700818,0.359971202,9.610274579,0.143988481,25.29397648,15.00547645,10.07919366,,5.048335124,3.1437485,0,0.07199424,49.86801056,6.878306878,62.31178034,0,0.527957763,0,0.407967363,0,0.431965443,0.04799616,7.655387569,11.19942197,,44.03647708,1.128880527,0,10.82313415,19.03047756,17.56659467,0.791936645,44.94840413,4167,98.58889934,9.235209235,0.623950084,21.67630058,26,300,0,0,0.959923206,0,2.312138728,9.364767518,1.411100659,9.575233981,0.143988481,14.34871099,0.12025012,163,0,0,40,0,32,143,15,399,6,423,,1063,4.103671706,1.439884809,3.959683225,0.04799616,1.751859851,12.26301896
6073003107,2000,346,390,481,7,190,1772,251,206,109,3,802,217,,,,,,148,4406,,3898,3625,5489,1490,1428,1440,31,1173,1601,,33,2657,3597,613,11,1488,1339,,2132,1350,1431,816,1558,66,5684,1267,2458,1359,1764,139,1404,1273,127,0,708,700,2,1534,288,470,303,459,76414.48043,76206.29272,68742.5433,62426.7497,82560.58363,1440,1501,1558,23066.85647,4,220,0,16,0,42,10,209,262,,1254,203628.4698,1096.779359,55,504,18,59,1032,79,65,1532,119,1173,0,398,52,141,1538,2279,1233,8.612440191,46.15384615,5.912508544,6.664388243,8.219412167,0.119617225,3.246753247,30.28024607,44.92939666,13.70471634,,,,,0.316678395,,2.529049897,1.038001407,27.35816815,1.389866291,0.563909774,16.91034483,0.187969925,30.14354067,10.2281089,23.99179768,,4.814814815,2.170198223,0,0.03417635,24.60697198,2.093596059,41.40689655,0.0683527,3.759398496,0,0.2734108,0,0.717703349,0.17088175,3.571428571,10.65907242,,21.42857143,3.530166881,0,17.63499658,26.17908407,20.04442925,0.888585099,38.94395079,5852,98.71630295,7.002111189,0.290498975,23.7184703,17,583,0,0,1.196172249,0,5.573637103,7.489649981,1.283697047,12.71360219,0.358851675,15.00226963,2.480647431,305,0,0,70,0,137,199,20,744,21,661,,1558,3.708133971,3.520164046,1.862611073,0.051264525,4.289131921,13.94395079
6073003108,2000,67,157,469,4,240,1136,54,33,102,3,587,386,,,,,,183,2800,,2481,2227,3473,342,423,1347,23,1411,393,,6,1543,2190,212,1,368,457,,1366,893,1299,619,1108,50,3643,1440,1441,892,750,101,350,727,146,0,574,787,12,1094,78,106,274,589,65310.10676,74399.67802,63806.34638,80189.05694,61967.34401,1347,1175,1108,21082.99644,1,135,0,58,7,24,1,209,170,,1172,189694.5433,1175.41637,63,154,31,0,407,16,41,473,123,1411,0,264,57,102,1090,1267,872,4.165539627,52.46800731,1.812280227,4.246686503,12.68596159,0.108195834,6.491750068,30.72761699,71.02888087,15.87773871,,,,,0.850947022,,4.949959427,0,10.63024074,0.439198463,0.162293752,9.519533004,0.027048959,20.28671896,11.32286996,9.467135515,,4.591265398,3.949147958,0,0.324587503,36.43494725,3.376338183,52.76156264,0.027048959,3.651609413,0,1.5688396,0.18934271,0.649175007,0.027048959,5.653232351,11.79736294,,31.7013795,5.685920578,0,11.00892616,12.79415742,38.16608061,1.541790641,34.27103057,3697,98.37545126,7.246774636,0.757370841,23.94170715,28,345,0,0,1.027860427,0,10.6870229,6.610499028,1.624548736,12.92940222,0.405734379,18.96428571,2.7998902,218,0,0,38,0,154,102,18,478,15,531,,1108,10.44089803,0.892615634,2.758993779,0.081146876,1.460643765,16.74330538
6073003109,2000,667.2004629,64.0457954,92.57633072,0.000864064,39.06048449,1074.070575,326.2808208,14.05443604,24.28254896,1.001728128,415.8830735,36.25317079,,,,,,144.3058787,2937.219503,,2580.013855,2190.561086,3520.88656,2845.125875,217.2134238,276.0512881,6.009504705,217.5996605,2940.188952,,27.00777658,1750.711711,2408.457398,576.2488505,0.004320321,2778.148341,223.2134238,,1380.671964,812.9150439,221.0003083,362.5072056,829.0740317,4.019873474,3686.006665,328.5685542,1697.502607,790.9141798,2008.550995,65.10282363,2901.07144,862.8208609,20.14084245,8,445.4112945,43.93837363,1.001728128,827.0627989,578.2661317,91.07862983,38.44499302,76.24798639,86498.57559,90749.91034,69101.08785,68423.15625,95762.0957,276.0512881,667.5890138,829.0740317,20867.28322,8.005184385,27.11405646,0,38.03629069,0,18.04493133,0.008640641,149.4648665,233.1788613,,230.8041658,242744.9879,1248.321983,37.02765005,601.1952785,32.02332973,146.0518438,1350.993674,61,38.0432032,237.2332973,54.16330811,217.5996605,0,275.2341614,10.02505786,14.01900941,827.0645269,2244.473815,682.9055392,16.2436426,53.85459183,18.0270309,1.73044774,2.501311776,2.33E-05,1.055371811,29.02021885,5.299692422,11.23670836,,,,,0.868781113,,3.898987905,3.962332602,79.44070793,1.65490748,0.729720751,26.30599321,0.00011673,54.26886352,8.231338531,78.3837953,,4.679849818,0.544183659,0.2161513,0.027065605,7.458605589,1.469430553,30.47570862,0.216291376,0.732592318,0,1.027699209,0,0.48755442,0.000233461,4.038378145,13.7365834,,6.236077553,4.466145197,0,36.50237982,6.409785694,5.87930618,0.270866161,60.64324154,3701.111217,99.75762058,7.467001186,0.217015104,26.76492248,8.031970371,454.3352569,0,0,0.108449187,0,4.540860303,3.039284148,0.242379405,13.92638961,0.027415796,10.57005546,0.38033055,144.1589878,0,0,4.013825025,0,77.08122203,53.20910351,2.009504705,515.431168,1.01468909,310.4657305,,829.0740317,0.979521248,0.379735577,0.656088065,0.027065605,8.815752937,9.794550456
6073003111,2000,374,686,935,5,58,2394,215,261,95,1,658,66,,,,,,217,4187,,3750,3120,5510,1391,1995,2268,23,271,1474,,17,2114,3532,412,14,1277,2151,,2123,1274,2293,913,1657,94,6142,259,1861,1284,2358,346,1031,993,59,0,1144,755,11,1599,316,609,528,87,41557.59075,64381.17834,35557.72479,38344.51008,48070.66667,2268,1650,1657,13915.9917,7,35,0,27,0,36,5,827,236,,1978,205835.8244,732.5658363,580,924,73,131,998,703,336,2119,801,271,94,1772,34,17,1599,3153,648,14.93695441,71.54471545,6.04591012,11.08955706,15.1147753,0.080827675,0.937601035,38.70029098,45.56427278,10.63692208,,,,,1.188537936,,3.507921112,2.132855747,23.82799871,11.44578313,0.274814096,13.20512821,0.226317491,38.11833172,26.9470405,16.66666667,,26.37362637,0.95376657,0,0.177820886,36.66343356,13.04135461,52.88461538,0.113158746,0.565793728,0,0.436469447,0,0.581959263,0.080827675,13.36889751,12.68135411,,31.97542839,35.0030175,1.530446109,16.13320401,34.25476883,4.380860006,0.549628193,50.9699321,6186,96.49969825,28.85053728,0.533462658,18.05480924,33,336,0,0,0.242483026,0,8.651262762,11.96783349,3.50030175,6.821855803,1.374070482,21.56675424,0.276782807,951,0,0,15,0,161,253,58,422,85,903,,1657,1.066925315,4.219204656,1.535725833,0.016165535,3.475590042,14.75913353
6073003112,2000,283,426,467,0,37,1476,149,127,72,3,437,81,,,,,,133,3301,,3018,2535,4119,1192,1492,1272,4,375,1241,,25,1905,2848,369,3,1025,1598,,1649,999,1266,861,1234,35,4455,363,1749,986,1628,164,673,970,57,0,756,388,6,1171,204,483,308,147,57536.07948,84575.27465,56269.60973,41805.91815,66968.38197,1272,1362,1234,17324.97509,14,30,0,15,0,17,0,706,211,,1095,199627.6394,940.8849348,68,538,38,131,722,306,123,1569,176,375,27,731,7,20,1171,2124,902,11.99821588,64.56020495,6.31132917,9.50044603,10.41480821,0,0.825156111,32.91703836,31.44246353,9.745762712,,,,,0.852974186,,2.966101695,2.940516274,27.67618198,6.868686869,0.557537913,14.55621302,0.06690455,36.30686887,16.63286004,15.00892061,,12.31231231,1.271186441,0,0.133809099,28.36752899,3.950617284,53.72781065,0.312221231,0.669045495,0,0.334522748,0,0.379125781,0,15.74487065,12.06403659,,24.42016057,5.510534846,0.606060606,16.10169492,34.99107939,8.363068689,0.156110616,47.36842105,4484,94.89465154,16.40852974,0.89206066,25.1572327,40,440,0.111507583,0,0.602140946,0,7.833047456,8.188976378,5.10534846,10.99464764,0.825156111,17.1463193,0.448933782,269,5,0,27,0,137,156,63,493,37,566,,1234,1.806422837,2.832292596,1.605709188,0.06690455,3.322925959,19.20160571
6073003113,2000,677.5172831,299.0693196,256.0599582,1.002878845,59.20524351,1556.460576,421.9031296,197.136023,43.03783715,1.006096126,757.0328727,72.91829491,,,,,,188.0756239,4059.617227,,3634.995069,3172.465219,4955.798476,2883.217507,1090.425772,796.3707952,9.032344051,317.126195,3000.412574,,18.02286345,2264.609029,3218.06352,562.7363912,5.014394108,2835.31727,1068.433218,,2079.523534,1146.020259,793.1820135,909.5812317,1247.578059,52.05640025,5253.14513,317.0103726,2125.877078,1122.025221,2335.9862,114.3442746,2812.038744,1124.676656,46.50884897,5.997969627,616.3232957,375.3680818,0.006434561,1227.543071,574.7966475,326.1824515,178.5969936,80.89628279,79365.49622,82531.26938,80454.17984,60980.01112,98579.03863,796.3707952,1414.439773,1247.578059,18833.87564,13.01490438,33.4135116,0,0.135125786,0,43.15274552,4.030819066,389.5995798,388.5346599,,648.5003967,223535.9199,1206.730289,17.09720042,648.5078061,54.06859037,305.0898264,1561.172651,90.96920013,78.13446632,1166.474012,187.5447726,317.126195,0,626.66003,25.08484014,37.05825652,1230.548407,2719.293594,1015.029242,12.20028533,50.20787541,12.7460365,5.62634867,4.817219657,0.018867017,1.113819845,29.28147194,30.08774313,14.24195201,,,,,1.02926131,,3.538240023,5.807755523,56.44633597,1.73170925,0.339061573,17.73814218,0.094335085,43.94657689,10.19088274,52.90248584,,6.817895731,0.874964376,0.112838951,0.000121052,14.98201076,3.570142609,44.5848788,0.244847549,0.628603652,0,0.002542102,0,0.811826478,0.075831227,7.329481608,18.27644053,,12.20014594,1.370431317,0,29.37011954,21.94471006,5.966050104,0.471917538,51.1576845,5315.513438,98.63498305,11.92923505,0.265530352,22.91213449,14.11430153,487.0838151,0,0,0.377098234,0,5.233833054,6.126085034,1.365015792,10.76870922,0.659256148,12.28110616,0.705448938,215.5192105,0,0,20.04470731,0,111.2648572,138.7318748,17.02963752,572.4121857,35.04284913,498.5659014,,1247.578059,1.371801535,3.708692026,0.809664723,0.018927544,7.937203706,17.11182264
